Date,TLT,EMB,AGG,Cash,SPY,EFA,VWO,GLD,DBC
1997-06-20,1986.28,2074.1558370000002,5931.112916,3713.6016950000003,10882.3294,9774.414731,5482.5,660.546875,1671.819
1997-06-23,1978.33,2070.377453,5925.8326560000005,3716.9975299999996,10618.48078,9774.414731,5504.0,660.15625,1681.461
1997-06-24,1979.16,2064.739991,5925.8326560000005,3718.1523460000003,10888.02374,9774.414731,5508.0,660.8398440000001,1679.254
1997-06-25,1969.77,2064.5326579999996,5918.846466,3719.320762,10812.09923,9774.414731,5530.7,661.0351559999999,1689.158
1997-06-26,1960.2,2059.764016,5907.717303,3720.492603,10758.94111,9774.414731,5530.9,658.1054690000001,1673.844
1997-06-27,1967.56,2063.69938,5918.846466,3721.6403490000002,10800.71056,9774.414731,5537.6,657.3242190000001,1679.4470000000001
1997-06-30,1958.84,2064.357907,5907.311129,3725.1098340000003,10728.57131,10313.45204,5541.2,653.4179690000001,1689.545
1997-07-01,1970.93,2076.092912,5925.264013,3726.26819,10853.85771,10313.45204,5591.8,651.7578129999999,1687.8429999999998
1997-07-02,1979.01,2080.898084,5934.199838,3727.4115920000004,11032.2803,10313.45204,5650.9,648.7304690000001,1697.578
1997-07-03,1999.08,2094.63434,5963.119415,3728.557389,11184.14028,10313.45204,5673.9,649.5117190000001,1667.872
1997-07-04,1999.08,2094.63434,5963.119415,3729.699451,11184.14028,10313.45204,5701.1,633.6914059999999,1667.872
1997-07-07,2011.65,2105.109555,5977.254265,3733.113075,11070.25352,10313.45204,5694.6,621.09375,1664.9920000000002
1997-07-08,2011.94,2108.415024,5976.116978,3734.253464,11186.03839,10313.45204,5704.2,626.5625,1670.7479999999998
1997-07-09,2019.51,2108.9511260000004,5983.753046,3735.372717,11062.66107,10313.45204,5706.2,619.7265629999999,1672.241
1997-07-10,2017.49,2111.845879,5984.402924,3736.493329,11112.011999999999,10313.45204,5705.5,624.609375,1662.336
1997-07-11,2025.52,2112.158852,5990.170593,3737.6255380000002,11149.97425,10313.45204,5653.5,624.0234379999999,1670.412
1997-07-14,2021.79,2110.2277,5987.246141,3741.053585,11184.14028,10313.45204,5593.7,628.3203129999999,1672.714
1997-07-15,2022.93,2090.002932,5989.520715,3742.218949,11241.08365,10313.45204,5492.0,624.5117190000001,1694.431
1997-07-16,2038.92,2102.90196,6006.6612509999995,3743.398004,11389.14741,10313.45204,5541.3,624.0234379999999,1682.7910000000002
1997-07-17,2037.47,2101.546402,6006.98619,3743.398004,11332.204029999999,10313.45204,5503.5,623.828125,1693.2160000000001
1997-07-18,2028.82,2090.7049,5996.669374,3745.738397,11091.132759999999,10313.45204,5434.1,633.203125,1686.1860000000001
1997-07-21,2024.74,2090.977394,5993.257514,3749.2467810000003,11093.03087,10313.45204,5426.5,637.109375,1686.5339999999999
1997-07-22,2050.86,2111.231781,6022.745735,3750.4136700000004,11387.2493,10313.45204,5478.2,641.1132809999999,1692.1
1997-07-23,2055.11,2113.624987,6027.538587,3751.603527,11377.75873,10313.45204,5505.0,634.5703129999999,1707.433
1997-07-24,2053.47,2126.134033,6027.132413,3752.793762,11430.90589,10313.45204,5535.5,628.8085940000001,1709.0829999999999
1997-07-25,2049.2,2124.3825690000003,6021.608448,3753.9874579999996,11423.31344,10313.45204,5553.9,633.0078129999999,1713.635
1997-07-28,2057.31,2130.597601,6032.900081000001,3757.655847,11415.72099,10313.45204,5590.4,636.2304690000001,1717.975
1997-07-29,2065.83,2137.327013,6045.897644,3758.873739,11453.68324,10313.45204,5621.1,637.7929690000001,1726.5610000000001
1997-07-30,2078.88,2140.592003,6057.676686,3760.097175,11590.358320000001,10313.45204,5619.3,639.7460940000001,1739.267
1997-07-31,2085.93,2157.342474,6066.531275,3761.3230700000004,11578.969640000001,10480.297340000001,5613.2,637.4023440000001,1740.737
1997-08-01,2048.69,2147.466548,6021.852153,3762.530815,11533.40397,10480.297340000001,5543.8,633.0078129999999,1750.72
1997-08-04,2044.55,2146.1722019999997,6021.202275,3766.147737,11563.77377,10480.297340000001,5547.8,631.9335940000001,1763.8410000000001
1997-08-05,2043.32,2153.3172670000004,6019.740049,3767.36735,11571.36622,10480.297340000001,5525.6,627.1484379999999,1747.8239999999998
1997-08-06,2046.47,2162.9592039999998,6025.020309,3768.576004,11666.28282,10480.297340000001,5579.9,623.7304690000001,1747.68
1997-08-07,2036.59,2145.1375160000002,6016.734362,3769.7881429999998,11578.969640000001,10480.297340000001,5530.8,626.953125,1740.753
1997-08-08,2006.44,2133.075715,5982.209586,3771.002738,11343.592709999999,10480.297340000001,5498.8,632.2265629999999,1734.9129999999998
1997-08-11,2006.52,2134.149893,5987.408611,3774.7084240000004,11427.10966,10480.297340000001,5448.3,640.0390629999999,1734.63
1997-08-12,2001.89,2137.158186,5983.184403,3775.970108,11244.87988,10480.297340000001,5415.0,637.0117190000001,1745.3970000000002
1997-08-13,2007.19,2141.8004539999997,5992.363932,3777.2446270000005,11210.71385,10480.297340000001,5398.7,637.109375,1755.87
1997-08-14,2024.61,2149.2120879999998,6013.078798,3778.524751,11252.47233,10480.297340000001,5368.7,637.0117190000001,1750.358
1997-08-15,2024.07,2146.2719190000003,6018.683997,3778.524751,10907.00486,10480.297340000001,5302.0,634.0820309999999,1746.31
1997-08-18,2035.51,2139.5513920000003,6033.712429,3783.831039,11149.97425,10480.297340000001,5217.5,630.078125,1739.06
1997-08-19,2037.75,2146.878119,6034.443542,3785.156935,11279.045909999999,10480.297340000001,5213.7,631.7382809999999,1743.165
1997-08-20,2032.81,2147.733118,6027.863526,3786.4770740000004,11449.887009999999,10480.297340000001,5249.9,629.0039059999999,1737.9379999999999
1997-08-21,2019.43,2143.894509,6012.672624,3787.772775,11248.6761,10480.297340000001,5268.1,630.859375,1730.9470000000001
1997-08-22,2002.12,2132.170364,5997.4817219999995,3789.055429,11244.87988,10480.297340000001,5210.8,632.8125,1736.6
1997-08-25,2002.91,2136.3752600000003,5995.857027,3792.984489,11203.1214,10480.297340000001,5180.8,632.8125,1724.401
1997-08-26,2007.27,2136.220254,5999.918764999999,3794.340611,11037.974629999999,10480.297340000001,5170.1,635.7421879999999,1718.546
1997-08-27,2007.8,2138.623334,6001.462226,3795.698257,11104.41955,10480.297340000001,5152.1,634.2773440000001,1739.546
1997-08-28,2027.68,2143.439366,6023.964257,3797.063668,10935.47655,10480.297340000001,5011.5,636.4257809999999,1732.0929999999998
1997-08-29,2020.53,2132.349065,6014.865963,3798.42437,10979.13314,9697.58403,4892.4,635.4492190000001,1734.996
1997-09-01,2020.53,2132.349065,6014.865963,3802.487043,10979.13314,9697.58403,4805.4,633.7890629999999,1734.996
1997-09-02,2029.0,2142.124287,6028.10723,3803.844479,11336.000259999999,9697.58403,4869.0,629.6875,1732.999
1997-09-03,2025.51,2142.419488,6025.101543,3805.2024,11275.249679999999,9697.58403,4901.9,628.3203129999999,1731.135
1997-09-04,2025.5,2141.040235,6024.045491,3806.532657,11347.38893,9697.58403,4902.7,628.3203129999999,1721.241
1997-09-05,2016.26,2140.102304,6017.303006,3807.817492,11315.12102,9697.58403,5055.4,627.4414059999999,1724.68
1997-09-08,2023.91,2145.192804,6027.294882,3811.727385,11364.47195,9697.58403,5113.6,627.9296879999999,1715.5
1997-09-09,2022.28,2145.005218,6027.7822909999995,3813.059923,11370.16628,9697.58403,5125.8,628.3203129999999,1718.5610000000001
1997-09-10,2016.42,2142.660389,6022.583266,3814.4106859999997,11134.78935,9697.58403,5052.5,626.5625,1720.501
1997-09-11,2009.71,2141.7135710000002,6015.597076,3815.777604,11077.84597,9697.58403,4977.7,628.2226559999999,1719.9270000000001
1997-09-12,2031.29,2149.656371,6042.24208,3817.124103,11256.26855,9697.58403,5011.8,631.5429690000001,1711.819
1997-09-15,2035.95,2154.38256,6047.928513,3817.124103,11237.28743,9697.58403,4970.0,629.4921879999999,1706.082
1997-09-16,2075.95,2167.894699,6094.232331,3817.124103,11518.219070000001,9697.58403,4972.0,626.953125,1717.892
1997-09-17,2082.99,2167.201617,6099.106418,3817.124103,11518.219070000001,9697.58403,5004.4,625.8789059999999,1711.0320000000002
1997-09-18,2081.84,2167.657748,6096.100731,3825.195753,11567.56999,9697.58403,5005.5,626.6601559999999,1709.943
1997-09-19,2087.69,2171.959398,6100.406174000001,3826.5361439999997,11587.12165,9697.58403,5010.2,629.0039059999999,1706.2679999999998
1997-09-22,2093.61,2190.310278,6109.910642,3830.587979,11651.88789,9697.58403,4975.9,626.6601559999999,1715.7839999999999
1997-09-23,2085.08,2187.2486710000003,6102.030869,3831.978535,11598.54324,9697.58403,4970.9,626.7578129999999,1719.4170000000001
1997-09-24,2100.99,2192.728167,6117.059301,3833.4115899999997,11503.28652,9697.58403,4984.6,630.2734379999999,1723.1629999999998
1997-09-25,2082.09,2190.938198,6096.913079,3834.8556829999998,11423.26955,9697.58403,4988.7,633.984375,1736.144
1997-09-26,2090.44,2192.8111,6108.285946,3836.3066240000003,11518.52627,9697.58403,5003.0,637.9882809999999,1742.408
1997-09-29,2088.25,2193.364973,6109.341998,3840.7442140000003,11629.03373,9697.58403,5009.6,638.8671879999999,1752.193
1997-09-30,2081.6,2197.93813,6103.5743299999995,3842.2405259999996,11507.10468,10240.830890000001,5020.5,648.6328129999999,1747.231
1997-10-01,2100.99,2206.170208,6127.619821,3843.719525,11659.51325,10240.830890000001,5012.5,658.4960940000001,1743.523
1997-10-02,2108.13,2216.101423,6134.5247770000005,3845.181192,11724.29046,10240.830890000001,5028.6,651.0742190000001,1758.223
1997-10-03,2107.16,2222.105173,6136.718115,3845.181192,11783.35138,10240.830890000001,5011.5,647.8515629999999,1777.2279999999998
1997-10-06,2118.16,2227.74461,6151.827782,3851.051282,11861.459270000001,10240.830890000001,4997.7,649.4140629999999,1753.9470000000001
1997-10-07,2127.15,2231.142885,6158.4077990000005,3852.5104619999997,11971.95575,10240.830890000001,4992.1,648.3398440000001,1776.904
1997-10-08,2097.12,2219.1304489999998,6123.801786999999,3854.0018579999996,11888.13159,10240.830890000001,5015.9,649.609375,1783.3029999999999
1997-10-09,2095.78,2211.7573190000003,6121.283509000001,3855.4927759999996,11846.219509999999,10240.830890000001,5057.8,651.171875,1786.6370000000002
1997-10-10,2080.86,2212.2173989999997,6107.636068,3856.964201,11811.92182,10240.830890000001,5085.3,642.3828129999999,1791.0929999999998
1997-10-13,2080.86,2212.2173989999997,6107.636068,3861.411943,11823.354379999999,10240.830890000001,5081.4,641.015625,1776.5610000000001
1997-10-14,2099.4,2215.116101,6131.031682,3862.887743,11827.16158,10240.830890000001,5097.0,640.1367190000001,1757.467
1997-10-15,2092.73,2212.896659,6122.989439,3864.346115,11800.48926,10240.830890000001,5056.6,637.6953129999999,1758.5620000000001
1997-10-16,2094.53,2214.736979,6124.207961,3865.7976270000004,11613.79397,10240.830890000001,5016.2,639.3554690000001,1764.779
1997-10-17,2081.8,2207.9710370000003,6107.311129,3867.200964,11495.672120000001,10240.830890000001,4964.1,633.3984379999999,1742.869
1997-10-20,2085.95,2212.073253,6114.378554,3871.314946,11659.51325,10240.830890000001,4905.6,632.6171879999999,1761.019
1997-10-21,2086.69,2215.659114,6115.434606,3872.6619520000004,11886.2225,10240.830890000001,4945.5,631.4453129999999,1764.4389999999999
1997-10-22,2088.92,2210.812476,6120.064988,3874.0221579999998,11808.11462,10240.830890000001,4927.4,629.7851559999999,1783.328
1997-10-23,2111.57,2193.974135,6147.35987,3875.41256,11575.68909,10240.830890000001,4765.6,633.3984379999999,1767.132
1997-10-24,2118.52,2194.4322399999996,6155.158408,3876.803462,11461.37443,10240.830890000001,4663.0,618.4570309999999,1760.9389999999999
1997-10-27,2135.27,2034.1703300000001,6182.615760000001,3881.0711090000004,10630.73622,10240.830890000001,4329.3,608.984375,1758.076
1997-10-28,2122.85,2054.344746,6163.03818,3882.491688,11244.18866,10240.830890000001,4239.2,610.0585940000001,1745.8339999999998
1997-10-29,2138.09,2021.8932989999998,6182.534525,3883.8915119999997,11213.70914,10240.830890000001,4284.6,612.3046879999999,1752.03
1997-10-30,2152.65,1990.067798,6197.887896,3885.2918409999997,10966.032870000001,10240.830890000001,4146.1,618.6523440000001,1764.445
1997-10-31,2156.01,2003.9985510000001,6192.120227,3886.6820310000003,11225.1417,9453.671301999999,4192.6,608.203125,1755.599
1997-11-03,2144.11,2033.622381,6177.7416729999995,3890.873194,11461.37443,9453.671301999999,4397.5,612.890625,1758.977
