Date,VIX Index,MOVE Index,MXWD Index,SBWGU Index,SPGSCI Index,KOSPI2 Index,SPX Index,SX5E Index,NKY Index,UKX Index,HSI Index,MXWO000V Index,MXWOMOM Index,MXUS000V Index,MXUSQU Index,MXUSMVOL Index,DXY Curncy,GOLDLNPM Index,TLT_Y,AGG_Y,Cash_Y,SPY_Y,EFA_Y,VWO_Y,GLD_Y,DBC_Y,EMB_Y
1998-06-17,22.89,79.86,253.94,407.0795,153.2649,35.04,1107.11,3330.55,14715.38,5832.7,8004.35,1617.2,562.0,1354.77,646.37,906.28,100.07,290.9,2341.5,6492.607636,4444.013773,13684.67871,10860.11217,3422.0,568.1640629999999,1361.681,2160.321855
1998-06-18,22.4,81.79,254.78,407.9041,151.4525,37.53,1106.37,3291.14,15361.54,5812.1,8515.97,1620.4,559.48,1347.79,647.92,904.94,100.53,292.45,2356.21,6504.142973,4445.918002,13623.291769999998,10860.11217,3421.4,571.1914059999999,1355.395,2139.234298
1998-06-19,21.92,78.62,254.28,410.4718,153.3816,35.96,1100.65,3258.16,15267.98,5748.1,8591.91,1617.3,558.17,1339.95,644.6,898.64,100.12,297.75,2359.88,6511.291633,4447.814521,13555.25596,10860.11217,3403.7,581.5429690000001,1369.333,2144.416295
1998-06-22,21.94,78.98,252.56,407.7033,155.0276,35.76,1103.21,3252.12,15309.09,5712.4,8204.21,1604.4,554.56,1341.65,649.24,902.06,100.51,295.15,2364.72,6518.034119,4453.503246,13620.6805,10860.11217,3340.8,576.4648440000001,1365.744,2137.415311
1998-06-23,20.17,78.01,254.67,406.9067,158.6948,34.8,1119.49,3309.48,15054.6,5772.0,8219.67,1610.5,560.3,1353.67,661.4,912.52,100.87,294.45,2372.12,6523.639318,4455.368837,13782.32728,10860.11217,3378.0,575.0976559999999,1379.9260000000002,2146.912114
1998-06-24,20.02,78.1,256.59,406.32,158.8751,34.63,1132.88,3330.29,15123.18,5804.9,8296.77,1621.8,564.34,1370.51,668.28,918.33,101.12,293.85,2368.03,6520.064988,4457.196149,13967.06959,10860.11217,3398.3,573.9257809999999,1382.071,2141.730117
1998-06-25,20.25,75.53,257.57,406.4747,155.9023,34.55,1129.28,3391.88,15132.22,5858.9,8665.83,1631.5,571.27,1370.77,664.31,914.52,101.12,293.15,2369.81,6519.090171,4458.988796,13943.97406,10860.11217,3349.2,572.5585940000001,1363.905,2114.889485
1998-06-26,19.36,76.49,257.16,404.4752,155.5428,34.36,1133.2,3395.41,15210.04,5877.4,8607.86,1627.0,570.03,1372.84,669.01,917.39,101.55,293.65,2374.89,6523.314379,4460.758954,14001.7074,10860.11217,3281.0,573.5351559999999,1354.717,2070.726177
1998-06-29,19.57,75.69,258.7,404.7336,154.2725,34.48,1138.49,3431.06,15365.73,5884.5,8460.71,1636.8,574.66,1376.75,672.98,919.45,101.64,293.65,2373.57,6523.801786999999,4465.937203,14051.73858,10860.11217,3271.8,573.5351559999999,1338.697,2086.568283
1998-06-30,19.71,75.9,259.39,407.004,155.1993,34.37,1133.84,3406.82,15830.27,5832.5,8543.1,1643.0,573.88,1372.31,669.6,919.01,101.17,296.3,2380.48,6530.056864,4467.700331,13955.51634,10942.32317,3305.2,578.7109379999999,1347.364,2104.250527
1998-07-01,18.0,74.19,262.64,405.5876,154.9575,36.61,1148.56,3464.96,16362.89,5919.9,8543.1,1668.0,578.58,1394.14,676.97,927.99,101.46,296.8,2378.79,6535.499594,4469.43845,14117.16312,10942.32317,3342.7,579.6875,1342.829,2113.874237
1998-07-02,17.67,70.4,262.35,404.9496,154.8521,36.24,1146.42,3471.65,16471.58,5960.2,8866.16,1668.9,579.67,1395.83,673.11,927.81,101.98,294.05,2388.48,6543.460601,4471.107448,14144.109730000002,10942.32317,3363.1,574.3164059999999,1332.481,2112.837837
1998-07-03,17.67,70.4,263.24,405.8723,154.8521,35.83,1146.42,3506.45,16511.24,5988.4,8639.31,1674.1,583.49,1395.83,673.11,927.81,101.57,294.6,2388.48,6543.460601,4472.702347,14144.109730000002,10942.32317,3377.7,575.390625,1332.938,2112.837837
1998-07-06,18.63,70.48,264.57,407.1081,152.4501,35.99,1157.33,3518.79,16350.45,5990.3,8484.12,1680.7,590.74,1405.19,681.02,935.13,101.75,293.25,2397.41,6554.34606,4477.492343,14286.51207,10942.32317,3381.3,572.7539059999999,1316.165,2072.418257
1998-07-07,18.62,70.08,265.16,407.2128,151.8755,36.89,1154.66,3530.93,16416.28,6003.4,8444.18,1683.1,592.35,1403.94,680.59,929.65,101.67,293.75,2390.91,6547.684809,4479.094427,14259.56545,10942.32317,3430.8,573.7304690000001,1320.441,2085.764545
1998-07-08,17.82,74.06,266.6,405.6242,152.6227,37.01,1166.38,3553.07,16530.97,6009.6,8629.18,1692.2,596.98,1418.05,687.01,935.61,101.82,292.0,2383.43,6543.541836,4480.699538,14363.48986,10942.32317,3437.4,570.3125,1323.71,2089.656331
1998-07-09,18.16,75.44,264.34,404.1649,152.2293,36.89,1158.56,3542.2,16446.95,5969.7,8433.78,1676.1,593.3,1405.11,684.77,924.75,102.46,291.8,2389.0,6552.233956,4482.308907,14267.26762,10942.32317,3415.4,569.921875,1315.846,2088.873743
1998-07-10,17.92,74.19,264.23,405.2445,150.9342,35.69,1164.33,3532.65,16090.06,5929.7,8205.77,1675.5,595.51,1409.83,689.21,926.93,102.09,290.6,2383.95,6550.203087,4483.916397999999,14344.24541,10942.32317,3397.0,567.578125,1301.81,2118.040986
1998-07-13,18.26,74.17,265.8,405.9654,150.7107,34.7,1165.19,3551.74,16360.39,5958.2,8099.2,1682.1,602.06,1406.45,692.63,923.33,101.51,291.5,2367.42,6538.911454,4488.7503560000005,14348.0965,10942.32317,3422.9,569.3359379999999,1306.777,2143.316443
1998-07-14,17.88,75.44,269.12,406.6345,152.5699,35.34,1177.58,3576.68,16488.91,6100.2,8178.93,1705.0,611.21,1423.6,698.74,935.27,101.48,293.35,2359.41,6531.600325,4490.329412,14509.74328,10942.32317,3497.9,572.9492190000001,1309.653,2156.853089
1998-07-15,17.89,74.63,269.36,405.9399,152.3614,36.17,1174.81,3602.83,16614.14,6151.5,8456.22,1703.9,612.89,1415.71,697.61,934.54,101.37,293.15,2363.3,6535.987002000001,4491.869657,14482.79666,10942.32317,3523.8,572.5585940000001,1312.425,2151.565337
1998-07-16,16.97,74.84,271.15,407.0951,150.8698,38.39,1183.99,3613.4,16731.92,6116.8,8586.57,1711.1,616.82,1423.12,703.89,941.81,100.82,294.95,2356.19,6531.112916,4493.366126,14582.86998,10942.32317,3568.4,576.0742190000001,1308.14,2154.56878
1998-07-17,16.23,74.94,272.8,407.5734,150.5514,38.39,1186.75,3658.48,16570.78,6174.0,8628.93,1721.2,623.5,1427.77,705.14,942.3,100.58,293.8,2350.33,6528.675872999999,4493.366126,14602.10346,10942.32317,3612.0,573.828125,1309.88,2161.781274
1998-07-20,17.34,75.86,273.57,409.3305,147.1132,42.74,1184.1,3670.82,16570.78,6179.0,8493.25,1723.4,629.63,1420.41,707.98,937.54,100.47,294.85,2361.18,6540.048741,4499.205704999999,14602.10346,10942.32317,3605.4,575.8789059999999,1298.037,2173.668142
1998-07-21,20.1,74.02,269.92,408.2163,147.0715,42.33,1165.07,3649.96,16556.69,6132.7,8564.55,1703.2,620.77,1400.53,693.89,926.84,100.94,294.9,2374.36,6549.959382999999,4500.646683,14348.0965,10942.32317,3560.1,575.9765629999999,1304.714,2173.118216
1998-07-22,20.32,68.96,267.3,407.1997,146.9543,41.99,1164.08,3582.12,16293.06,5989.6,8420.72,1689.2,613.86,1402.07,692.78,929.34,101.1,293.95,2370.56,6548.009748,4502.053598,14348.0965,10942.32317,3516.6,574.1210940000001,1302.747,2160.491063
1998-07-23,23.01,63.45,263.62,407.3558,145.4279,39.42,1139.75,3582.16,16188.01,5976.2,8176.25,1665.2,606.73,1374.67,678.23,910.49,100.97,293.3,2378.4,6554.7522340000005,4503.475754,14063.28086,10942.32317,3453.7,572.8515629999999,1296.103,2133.756186
1998-07-24,23.01,63.61,263.96,408.8238,145.7229,39.77,1140.8,3570.67,16361.89,5892.3,8257.46,1664.8,608.41,1369.36,680.27,911.08,100.7,294.6,2372.74,6551.340374,4504.846538000001,14051.73858,10942.32317,3436.0,575.390625,1295.026,2118.844724
1998-07-27,23.13,64.93,262.02,407.9915,145.9228,37.93,1147.27,3512.62,15944.36,5836.1,7984.43,1652.6,600.69,1375.41,686.07,914.41,101.02,290.65,2369.18,6550.77173,4508.917765,14151.80093,10942.32317,3394.5,567.6757809999999,1297.098,2092.5117170000003
1998-07-28,25.25,65.11,260.4,408.8453,145.3835,38.7,1130.24,3499.87,16114.54,5835.8,7926.1,1643.0,598.63,1354.08,675.48,902.53,100.36,290.6,2358.91,6545.897644,4510.259322,13913.18733,10942.32317,3366.3,567.578125,1291.359,2085.912602
1998-07-29,24.79,68.54,259.23,408.5297,144.2136,39.82,1125.21,3494.53,16158.09,5844.1,7808.83,1638.9,592.9,1353.91,669.22,900.44,100.56,290.75,2351.73,6538.342811,4511.588922,13859.30507,10942.32317,3380.7,567.8710940000001,1282.675,2092.236754
1998-07-30,22.66,62.33,262.35,408.6645,144.476,39.89,1142.95,3529.5,16201.6,5910.7,7906.16,1654.0,602.56,1370.4,682.0,906.98,101.11,290.0,2364.11,6545.978879,4512.904081000001,14067.13194,10942.32317,3426.1,566.40625,1285.753,2101.839312
1998-07-31,24.8,57.89,259.12,407.5366,143.6022,39.51,1120.67,3480.63,16378.97,5837.0,7936.2,1638.1,596.58,1350.98,667.42,892.17,101.14,288.85,2366.83,6543.94801,4514.1503840000005,13766.93391,11053.26498,3398.3,564.1601559999999,1277.091,2106.936706
1998-08-03,25.98,57.5,255.65,406.8484,141.2222,37.83,1112.44,3422.75,16165.08,5809.7,7552.77,1613.8,587.54,1337.92,662.2,889.64,101.65,286.15,2383.61,6563.03818,4517.829159000001,13709.20057,11053.26498,3326.5,558.8867190000001,1257.994,2094.013439
1998-08-04,31.06,61.15,250.68,407.8649,142.0741,38.36,1072.12,3412.66,16023.58,5736.1,7580.8,1581.2,577.97,1288.85,640.61,863.5,101.13,286.1,2389.4,6570.18684,4519.016172,13178.08014,11053.26498,3280.2,558.7890629999999,1263.985,2081.576645
1998-08-05,29.83,67.7,250.36,409.4376,141.8382,37.1,1081.43,3344.15,15992.16,5632.5,7466.43,1577.2,574.39,1294.54,648.97,866.98,100.84,287.9,2387.76,6572.705118,4520.184926,13358.97137,11053.26498,3235.9,562.3046879999999,1261.585,2068.716831
1998-08-06,28.2,67.83,249.7,409.4737,142.727,36.84,1089.63,3290.5,15876.22,5594.1,7254.36,1569.4,573.55,1298.37,655.29,871.82,101.1,287.8,2384.22,6569.861901,4521.357697,13416.69374,11053.26498,3188.3,562.109375,1266.126,2052.2824960000003
1998-08-07,27.02,62.4,250.29,409.2371,144.1204,36.95,1089.45,3348.61,15829.17,5680.4,7018.41,1575.1,578.25,1301.7,655.06,876.68,101.49,285.7,2397.82,6584.32169,4522.510953,13439.78927,11053.26498,3128.8,558.0078129999999,1269.815,1979.142304
1998-08-10,28.75,61.62,247.23,408.7101,141.516,35.87,1083.14,3282.7,15626.42,5587.6,7034.62,1554.9,570.35,1294.95,654.72,872.4,101.48,285.6,2400.74,6586.027620000001,4526.026727,13362.81148,11053.26498,3062.0,557.8125,1246.629,1914.272156
1998-08-11,31.91,65.91,241.89,408.9643,139.6809,35.76,1068.98,3187.44,15406.99,5432.8,6779.95,1518.4,554.21,1274.85,647.78,866.51,101.76,284.8,2409.32,6596.181965999999,4527.199774000001,13162.6758,11053.26498,2942.8,556.25,1239.81,1894.072941
1998-08-12,28.55,68.09,245.04,409.8684,140.132,35.08,1084.22,3248.14,15378.97,5462.2,6859.48,1541.6,565.68,1294.55,655.14,879.49,101.79,285.05,2404.73,6591.632819,4528.374365,13385.90701,11053.26498,2911.1,556.7382809999999,1238.558,1861.246574
1998-08-13,29.92,67.97,242.75,408.8968,142.5605,34.7,1074.91,3240.83,15382.02,5399.5,6660.42,1529.0,558.96,1283.52,650.48,873.67,101.65,283.4,2395.68,6582.940699,4529.54802,13224.26023,11053.26498,2887.8,553.515625,1245.918,1926.814705
1998-08-14,34.34,72.65,241.94,408.1207,142.8849,34.85,1062.75,3284.47,15123.93,5455.0,7224.69,1521.2,557.82,1271.35,645.5,865.59,102.42,284.4,2412.86,6587.977254,4530.721979999999,13070.31562,11053.26498,2920.4,555.46875,1247.147,1944.052778
1998-08-17,31.86,67.71,243.76,408.4907,143.1498,34.43,1083.67,3277.21,14794.66,5467.2,7224.69,1531.2,561.15,1292.72,659.63,879.59,102.17,284.15,2408.85,6590.333063,4534.263391,13347.41811,11053.26498,2868.3,554.9804690000001,1245.6660000000002,1857.714355
1998-08-18,28.4,67.55,248.45,408.4245,141.8098,33.2,1101.2,3389.88,15063.79,5648.2,7210.92,1560.4,574.84,1313.45,668.38,888.37,102.4,284.25,2406.53,6587.652315,4535.441057,13593.733880000002,11053.26498,2879.2,555.1757809999999,1235.455,1853.611059
1998-08-19,28.69,67.0,248.99,408.5653,141.4779,34.64,1098.06,3400.07,15406.34,5694.3,7622.58,1561.6,575.57,1305.42,666.21,885.56,102.12,285.5,2405.01,6587.8147850000005,4536.619029,13559.09607,11053.26498,2899.8,557.6171879999999,1238.642,1822.053753
1998-08-20,30.0,70.39,247.65,410.5971,143.2172,36.52,1091.6,3349.23,15391.41,5667.4,7742.53,1549.8,570.79,1294.17,663.84,882.35,101.99,285.3,2418.74,6598.700244,4537.797307,13478.27817,11053.26498,2856.1,557.2265629999999,1252.31,1726.768453
1998-08-21,33.14,89.06,242.16,410.0583,140.6234,36.5,1081.24,3209.05,15298.2,5477.0,7527.61,1512.6,553.03,1278.26,661.59,877.62,102.18,283.5,2434.39,6614.053615,4538.9671880000005,13370.51365,11053.26498,2755.3,553.7109379999999,1234.589,1614.350835
1998-08-24,31.8,85.08,243.06,411.2658,141.4354,34.94,1088.14,3202.96,14988.36,5553.7,7845.48,1515.6,555.5,1282.72,666.11,886.98,102.03,284.5,2429.4,6617.952884,4542.434803,13455.18263,11053.26498,2713.3,555.6640629999999,1243.936,1609.930274
1998-08-25,30.33,91.55,244.99,411.3552,141.0191,35.54,1092.85,3282.91,15072.93,5654.4,7890.09,1524.6,564.45,1283.97,669.75,889.46,102.23,283.05,2441.58,6629.97563,4543.5336990000005,13485.96936,11053.26498,2706.3,552.8320309999999,1240.848,1656.229835
1998-08-26,31.14,93.43,241.29,410.1019,139.607,36.57,1084.19,3186.77,14866.03,5545.4,7834.4,1496.0,553.18,1267.05,667.48,884.41,102.57,283.15,2445.87,6637.124289,4544.598006,13409.00254,11053.26498,2613.6,553.0273440000001,1229.359,1602.73893
1998-08-27,38.55,110.58,232.73,412.1001,137.5737,36.04,1042.59,3063.83,14413.79,5368.5,7922.97,1439.8,529.04,1216.08,644.68,860.93,101.93,278.5,2458.1,6658.732738000001,4545.651357,12777.80878,11053.26498,2454.3,543.9453129999999,1215.008,1476.44625
1998-08-28,39.6,103.59,230.07,415.2619,137.9237,35.48,1027.14,3009.74,13915.63,5249.4,7829.74,1425.6,524.62,1200.03,632.18,855.2,100.22,273.4,2464.73,6666.531275,4546.697479,12731.61772,11053.26498,2444.3,533.984375,1220.414,1509.272617
1998-08-31,44.28,107.25,222.45,418.6384,136.9596,35.55,957.28,2978.12,14107.89,5249.4,7275.04,1388.9,504.67,1136.64,582.19,810.09,100.2,273.4,2484.37,6650.446790999999,4549.881909000001,11823.32147,9683.883631,2403.1,533.984375,1212.345,1498.295243
1998-09-01,36.48,112.72,226.74,422.2769,139.3525,35.43,994.26,2950.01,14369.63,5169.1,7062.47,1411.4,512.38,1169.56,609.83,832.19,99.19,279.0,2473.0,6647.441105,4550.942718,12323.65517,9683.883631,2417.0,544.921875,1234.443,1559.485115
1998-09-02,36.76,105.16,228.4,421.2094,138.798,36.04,990.47,3035.73,14376.62,5235.8,7355.67,1422.5,518.11,1166.18,604.77,824.34,99.4,280.15,2471.89,6641.835906,4552.000032,12235.1351,9683.883631,2482.2,547.1679690000001,1237.591,1577.061604
1998-09-03,41.43,104.88,226.92,426.2921,143.1527,36.1,982.26,2971.38,14261.24,5118.7,7318.59,1411.0,513.77,1154.15,604.6,821.26,98.38,279.15,2482.61,6655.483347,4553.056346,12138.91286,9683.883631,2409.1,545.2148440000001,1276.231,1516.823528
1998-09-04,43.31,102.65,225.8,425.5978,142.991,36.09,973.89,3003.66,14042.91,5167.0,7488.47,1406.5,508.62,1147.15,599.65,818.18,98.2,285.0,2490.07,6660.601137,4554.094193,12038.85051,9683.883631,2405.3,556.640625,1267.891,1530.529382
1998-09-07,43.31,102.65,229.73,428.5517,142.991,37.88,973.89,3038.09,14790.06,5347.0,8076.76,1430.7,515.58,1147.15,599.65,818.18,97.87,288.25,2490.07,6660.601137,4557.216408,12038.85051,9683.883631,2515.7,562.9882809999999,1268.783,1530.529382
1998-09-08,37.9,90.66,236.16,427.2126,143.6062,37.5,1023.46,3105.31,14913.49,5344.2,8189.25,1468.3,533.67,1199.45,629.68,853.25,98.18,285.4,2473.4,6657.351747,4558.245215,12685.43763,9683.883631,2492.2,557.421875,1266.027,1536.472816
1998-09-09,39.66,94.23,232.1,426.7247,143.1362,37.87,1006.2,3051.49,14755.54,5311.3,7905.45,1442.2,525.25,1183.06,619.72,845.79,98.24,283.45,2495.72,6683.753046,4559.276752000001,12377.53743,9683.883631,2465.2,553.6132809999999,1253.902,1542.712364
1998-09-10,45.29,109.19,227.0,435.1749,147.0983,39.28,980.19,2903.71,14666.03,5136.6,7849.96,1409.6,513.41,1152.55,605.76,827.41,96.64,290.5,2526.09,6727.944759999999,4560.307274,12131.22166,9683.883631,2362.1,567.3828129999999,1274.451,1457.410341
1998-09-11,43.74,120.14,229.33,437.306,146.4294,36.71,1009.06,2890.98,13916.98,5118.6,7578.48,1423.5,518.12,1181.83,622.43,843.76,96.5,293.35,2512.1,6705.28026,4561.33428,12523.79085,9683.883631,2368.7,572.9492190000001,1259.418,1463.374926
1998-09-14,38.57,110.04,233.55,434.1727,147.8227,35.73,1029.72,2968.55,14227.37,5268.6,7661.86,1452.7,527.06,1208.99,633.95,859.41,96.8,290.2,2509.21,6703.005686,4564.442704,12739.31989,9683.883631,2437.3,566.796875,1259.975,1475.494454
1998-09-15,36.58,116.1,234.99,436.2296,149.5965,35.28,1037.68,2947.01,14227.37,5281.7,7733.47,1461.0,529.49,1221.88,639.63,867.74,96.51,290.65,2499.66,6696.019496,4565.488149,12816.29768,9683.883631,2547.9,567.6757809999999,1262.511,1538.905182
1998-09-16,35.94,109.74,236.08,434.6113,149.2431,35.65,1045.48,2971.83,14197.7,5291.7,7860.68,1469.8,531.94,1232.6,640.85,871.89,96.76,288.25,2513.25,6703.980504,4566.523827,12931.7534,9683.883631,2556.2,562.9882809999999,1255.842,1598.995202
1998-09-17,39.23,120.18,230.34,438.5913,149.6534,35.35,1018.87,2826.22,13859.14,5132.9,7576.57,1436.2,515.45,1205.74,624.58,854.86,96.47,290.5,2521.5,6718.683997,4567.554735,12562.27974,9683.883631,2501.9,567.3828129999999,1263.354,1543.114233
1998-09-18,38.63,127.03,228.91,437.3177,152.4732,34.24,1020.09,2781.69,13983.12,5055.6,7445.96,1429.7,509.65,1208.4,626.18,858.88,96.71,290.1,2529.1,6733.143786,4568.574614,12617.98331,9683.883631,2516.7,566.6015629999999,1282.536,1579.768934
1998-09-21,38.58,122.71,226.32,438.1358,152.208,33.73,1023.89,2658.27,13597.3,4990.3,7170.23,1411.4,502.0,1208.64,630.98,860.25,96.77,292.95,2523.51,6734.768481,4571.649161,12610.2592,9683.883631,2478.7,572.1679690000001,1279.8239999999998,1602.675477
1998-09-22,36.62,117.4,228.6,436.314,153.19799999999998,33.17,1029.63,2726.32,13789.81,5103.3,7373.51,1423.5,509.9,1213.18,636.19,867.18,96.63,288.9,2514.26,6726.807473999999,4572.666197,12714.53471,9683.883631,2528.9,564.2578129999999,1286.294,1640.303124
1998-09-23,32.47,118.09,234.61,435.4324,152.5299,33.26,1066.09,2820.29,13789.81,5214.7,7504.39,1460.9,523.76,1255.58,655.91,890.26,96.45,288.9,2524.05,6740.942323,4573.685964,13224.35897,9683.883631,2624.8,564.2578129999999,1285.629,1694.766975
1998-09-24,34.66,122.12,232.62,437.3335,153.6551,35.61,1042.72,2789.07,14205.78,5167.6,7834.61,1443.1,518.69,1225.86,644.32,875.18,96.22,292.7,2532.31,6756.783103,4574.704705,12899.92435,9683.883631,2642.4,571.6796879999999,1299.924,1677.90962
1998-09-25,34.55,128.16,231.27,439.2077,152.6862,34.71,1044.75,2743.04,13723.84,5061.0,7701.61,1434.4,515.71,1225.52,644.92,873.92,96.38,298.1,2539.02,6761.819659000001,4575.722421,12884.47613,9683.883631,2624.1,582.2265629999999,1292.865,1690.938642
1998-09-28,34.87,124.81,232.71,437.8397,152.2356,34.98,1048.69,2785.63,13909.37,5093.5,7946.04,1442.7,518.15,1231.01,646.56,878.22,96.12,292.25,2528.19,6761.6571890000005,4578.765413,13000.34877,9683.883631,2645.4,570.8007809999999,1291.485,1708.5997350000002
1998-09-29,36.08,113.56,232.83,439.9151,153.3436,35.8,1049.02,2760.26,13821.43,5108.7,7837.61,1445.0,516.71,1232.34,649.29,879.63,95.82,296.0,2540.04,6769.293258,4579.7777590000005,12969.44136,9683.883631,2637.3,578.125,1298.493,1682.30903
1998-09-30,40.95,124.22,226.53,440.9043,153.7656,35.45,1017.01,2670.97,13406.39,5064.4,7883.46,1404.5,501.67,1197.02,631.9,856.18,96.17,293.85,2579.79,6806.173842,4580.66611,12575.5007,9386.994305,2548.7,573.9257809999999,1297.218,1665.493977
1998-10-01,43.48,141.17,219.5,445.67,150.7718,34.82,986.39,2533.07,13197.12,4908.2,7883.46,1366.2,484.2,1167.91,610.65,838.61,95.36,297.6,2605.98,6838.911454000001,4581.544594,12212.44552,9386.994305,2434.9,581.25,1275.573,1624.820585
1998-10-02,40.47,136.03,219.46,447.9952,152.252,35.08,1002.6,2488.59,13223.69,4750.4,7883.46,1375.3,478.22,1193.33,616.06,853.9,95.37,300.8,2618.67,6845.085297,4582.428267,12448.04189,9386.994305,2451.2,587.5,1287.63,1672.071941
1998-10-05,42.81,144.74,215.95,449.1898,151.5726,35.08,988.56,2445.89,12948.12,4648.7,7564.54,1356.7,468.41,1177.52,607.57,850.59,94.98,298.75,2665.48,6883.346872,4582.428267,12196.9973,9386.994305,2409.8,583.4960940000001,1284.549,1640.64154
1998-10-06,41.2,141.68,218.88,449.3132,152.2387,35.08,984.59,2586.69,13021.64,4854.0,7564.54,1375.7,476.16,1172.04,605.46,849.43,94.53,294.65,2646.54,6864.337937,4582.428267,12185.41113,9386.994305,2432.5,575.4882809999999,1287.048,1660.904208
1998-10-07,43.51,157.12,220.81,457.0781,152.1774,35.76,970.68,2541.08,13825.61,4828.9,7744.72,1387.8,477.33,1156.61,598.68,842.76,92.37,298.0,2614.26,6835.824533,4586.847486,12003.88354,9386.994305,2447.9,582.03125,1290.966,1665.219014
1998-10-08,45.74,195.0,217.35,458.0541,149.3819,34.54,959.44,2419.23,13026.06,4698.9,7939.51,1367.9,465.69,1143.69,594.63,832.51,93.11,300.25,2552.67,6776.685621,4587.730925,11938.2286,9386.994305,2440.6,586.4257809999999,1273.027,1654.601207
1998-10-09,42.2,186.0,221.03,452.6378,150.7113,37.52,984.39,2469.87,12879.97,4823.4,8506.79,1389.4,473.63,1168.06,609.95,841.61,93.1,298.7,2505.48,6726.482534999999,4588.614535,12177.68702,9386.994305,2499.7,583.3984379999999,1279.879,1678.12113
1998-10-12,40.07,179.12,226.71,449.1302,149.7829,40.56,997.71,2628.44,13555.01,5037.6,8990.27,1418.5,490.96,1179.47,620.73,848.41,93.8,296.45,2505.48,6726.482534999999,4591.257412,12355.35255,9386.994305,2539.6,579.0039059999999,1277.562,1678.12113
1998-10-13,40.23,167.29,226.41,451.1034,150.5873,39.81,994.8,2674.13,13242.79,4990.1,9008.83,1418.7,489.57,1183.26,616.52,843.13,93.14,295.55,2498.08,6742.323314,4592.140443,12312.85897,9386.994305,2538.2,577.2460940000001,1273.918,1697.3897
1998-10-14,38.96,163.7,228.58,452.3744,149.3886,39.79,1005.53,2742.95,13070.73,5038.4,8840.01,1427.3,499.28,1190.74,625.38,851.37,93.4,295.3,2535.36,6783.590577,4593.022386,12428.73161,9386.994305,2548.9,576.7578129999999,1265.184,1709.255416
1998-10-15,33.34,167.99,235.12,455.8713,149.4053,42.68,1047.49,2741.34,12995.37,5056.3,8970.42,1465.1,515.49,1237.68,650.24,878.56,92.2,298.15,2529.56,6753.208773,4593.90324,13096.90016,9386.994305,2641.8,582.3242190000001,1266.093,1726.155073
1998-10-16,34.82,158.0,239.03,458.686,150.1623,43.47,1056.42,2780.89,13280.54,5133.1,9777.01,1490.1,521.11,1251.52,654.26,884.61,92.22,297.95,2552.46,6796.750609000001,4594.785521,13100.76222,9386.994305,2688.3,581.9335940000001,1271.853,1745.064076
1998-10-19,33.13,148.11,239.63,459.4328,146.9205,43.54,1062.39,2779.79,13567.2,5077.5,9599.05,1494.9,521.3,1260.32,657.54,884.58,92.57,298.55,2547.79,6791.876523000001,4597.436989,13147.10689,9386.994305,2698.0,583.1054690000001,1239.2,1756.189508
1998-10-20,33.11,146.0,241.76,454.8839,146.9529,45.5,1063.93,2863.89,13808.05,5251.9,9642.75,1519.2,523.37,1280.08,652.31,889.36,93.02,295.4,2523.87,6770.34931,4598.319949000001,13224.35897,9386.994305,2734.4,576.953125,1235.894,1782.543666
1998-10-21,33.21,145.0,241.95,454.2342,148.6931,44.27,1069.92,2818.18,14216.33,5206.6,9662.12,1512.4,524.52,1272.8,661.79,891.89,93.49,295.25,2522.22,6762.794476000001,4599.203079,13178.00333,9386.994305,2754.4,576.6601559999999,1249.737,1777.446273
1998-10-22,31.53,138.0,242.89,454.5254,148.2558,44.45,1078.48,2797.33,14295.56,5229.9,9658.58,1513.0,527.5,1274.53,668.83,895.02,93.21,292.9,2505.23,6752.315191,4600.086378,13374.97915,9386.994305,2773.6,572.0703129999999,1245.609,1785.5682600000002
1998-10-23,32.27,135.0,241.99,453.9125,148.719,44.03,1070.67,2806.22,14144.7,5217.1,9817.75,1503.8,527.16,1264.08,666.6,887.55,93.17,292.25,2499.04,6739.480097,4600.969846,13205.03772,9386.994305,2753.9,570.8007809999999,1245.109,1780.2382059999998
1998-10-26,32.38,132.0,241.94,452.5471,149.9945,43.39,1072.32,2829.55,13843.46,5231.5,9778.91,1501.9,528.28,1262.84,668.87,887.27,94.39,291.45,2525.8,6748.822095999999,4603.628665,13301.60009,9386.994305,2759.1,569.2382809999999,1247.107,1774.7600940000002
1998-10-27,32.95,135.26,242.12,451.979,148.2102,41.76,1065.34,2910.1,13820.68,5331.2,9927.05,1502.8,529.4,1253.57,664.08,884.94,93.88,293.0,2546.31,6774.004873999999,4604.511553,13224.35897,9386.994305,2748.6,572.265625,1241.958,1766.4900489999998
1998-10-28,32.42,136.13,240.96,452.6847,148.5492,42.3,1068.09,2845.3,13516.07,5293.9,9927.05,1495.0,527.04,1256.52,668.02,885.47,93.92,293.15,2540.26,6777.416734,4605.395872,13201.17567,9386.994305,2726.9,572.5585940000001,1248.56,1748.046369
1998-10-29,29.5,123.14,244.08,455.0502,147.8081,43.18,1085.93,2832.82,13668.72,5358.5,9931.46,1514.6,533.08,1276.24,679.08,896.71,93.79,294.0,2550.26,6789.764419,4606.2841450000005,13521.74824,9386.994305,2732.0,574.21875,1245.338,1734.763534
